GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME,TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADLENGTH,DIRNAME,JAM_SPEED,avg_len,avg_time,v1,v2,is_congested
10564.3095,145314,123,115,2018/4/6 0:00,1079.8231,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,91.8635608695652,9.389766086956522,9.78337053541455,35.22013392749238,0
5799.066,145314,124,52,2018/4/6 0:00,546.4219,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,111.5205,10.508113461538462,10.612799377184551,38.206077757864385,0
12021.6025,145314,125,119,2018/4/6 0:00,1198.0786,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,101.02186974789916,10.067887394957983,10.034068299024788,36.12264587648924,0
3714.6038,145314,126,51,2018/4/6 0:00,509.8767,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,72.83536862745098,9.997582352941176,7.285298190719442,26.22707348658999,0
11227.2804,145314,127,113,2018/4/6 0:00,1210.9252,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,99.35646371681416,10.71615221238938,9.271654764472654,33.37795715210156,0
6760.8676,145314,128,85,2018/4/6 0:00,889.5323,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,79.53961882352941,10.465085882352941,7.60047454150906,27.361708349432618,0
13049.003,145314,129,128,2018/4/6 0:00,1272.7065,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,101.9453359375,9.94301953125,10.252955414308012,36.910639491508846,0
7313.1434,145314,130,68,2018/4/6 0:00,595.143,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,107.54622647058824,8.75210294117647,12.288044049917415,44.236958579702694,0
11723.8651,145314,131,117,2018/4/6 0:00,1068.4372,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,100.20397521367522,9.13194188034188,10.972909872475425,39.50247554091153,0
8054.7266,145314,132,86,2018/4/6 0:00,805.3551,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,93.65961162790698,9.364594186046512,10.00145972875816,36.00525502352938,0
4944.3028,145314,133,55,2018/4/6 0:00,418.4923,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,89.89641454545455,7.608950909090909,11.81456098475408,42.532419545114685,0
3398.7016,145314,134,38,2018/4/6 0:00,394.9303,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,89.43951578947367,10.392902631578947,8.605826395189226,30.980975022681214,0
7760.4613,145314,135,82,2018/4/6 0:00,668.8366,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,94.63977195121952,8.156543902439024,11.60292558750523,41.770532115018824,0
7545.509,145314,136,77,2018/4/6 0:00,805.5755,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,97.99362337662338,10.462019480519482,9.366606854354432,33.71978467567595,0
3113.0059,145314,137,37,2018/4/6 0:00,339.101,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,84.1352945945946,9.164891891891893,9.180173163747673,33.048623389491624,0
12618.2009,145314,138,129,2018/4/6 0:00,1248.8142,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,97.81551085271317,9.68073023255814,10.104145916982684,36.374925301137665,0
3519.7033,145314,139,49,2018/4/6 0:00,448.3116,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,71.83067959183674,9.149216326530611,7.851019915612268,28.263671696204163,0
8479.3251,145314,140,81,2018/4/6 0:00,780.091,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,104.68302592592593,9.630753086419753,10.86966148821099,39.13078135755957,0
3226.7426,145314,141,39,2018/4/6 0:00,285.4104,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,82.73698974358975,7.318215384615384,11.30562376143266,40.70024554115758,0
6788.617,145314,142,60,2018/4/6 0:00,697.5386,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,113.14361666666667,11.625643333333333,9.732245642033288,35.03608431131984,0
8214.443,145314,143,66,2018/4/6 0:00,673.5634,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,124.46125757575757,10.20550606060606,12.195500824421279,43.903802967916604,0
5368.95,145314,144,47,2018/4/6 0:00,548.5344,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,114.23297872340426,11.670944680851063,9.787809114615238,35.236112812614856,0
3478.7855,145314,145,46,2018/4/6 0:00,423.5691,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,75.62577173913043,9.208023913043478,8.213029467919165,29.566906084508997,0
2957.9212,145314,146,35,2018/4/6 0:00,445.9709,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,84.5120342857143,12.742025714285713,6.63254306502958,23.87715503410649,0
4529.3187,145314,147,60,2018/4/6 0:00,483.1683,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,75.48864499999999,8.052805,9.37420501303583,33.74713804692899,0
5632.0554,145314,148,57,2018/4/6 0:00,523.9062,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,98.80798947368422,9.191336842105263,10.750121682087366,38.70043805551452,0
8125.5817,145314,149,86,2018/4/6 0:00,802.8959,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,94.48350813953488,9.335998837209303,10.120342749290412,36.43323389744548,0
8259.0925,145314,150,88,2018/4/6 0:00,779.2402,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,93.85332386363638,8.855002272727273,10.59890454830231,38.15605637388831,0
5981.7698,145314,151,63,2018/4/6 0:00,597.6491,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,94.94872698412698,9.486493650793651,10.00883260762879,36.03179738746365,0
4169.2796,145314,152,52,2018/4/6 0:00,503.1054,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,80.17845384615384,9.675103846153846,8.287089743024026,29.833523074886497,0
7130.3237,145314,153,87,2018/4/6 0:00,784.9416,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,81.95774367816092,9.02231724137931,9.08389069963931,32.702006518701516,0
5105.6163,145314,154,58,2018/4/6 0:00,570.2835,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,88.02786724137931,9.832474137931035,8.952768754487899,32.229967516156435,0
